route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1542,3,204373,,,0,10689,161,
1902,1,210482,,,0,11014,48,
1940,4,210483,,,1,10859,122,
1901,1,210486,,,0,10985,51,
1844,4,210487,,,1,11180,67,
954,2,210488,,,0,10977,106,
1958,4,210489,,,0,11162,125,
1850,3,210490,,,0,10891,101,
1862,3,210491,,,0,11039,63,
1953,4,210492,,,1,10929,66,
1946,3,210493,,,0,11085,18,
1872,3,210494,,,1,10935,87,
1826,4,210496,,,1,11079,42,
1972,3,210497,,,0,11164,3,
1842,3,210498,,,0,11194,108,
1939,3,210499,,,0,10970,132,
1899,4,210500,,,1,11211,207,
1471,1,199549,,,0,10346,123,
1839,3,210501,,,1,10833,29,
1915,1,210503,,,1,11274,86,
1946,4,210504,,,0,11135,18,
1631,3,210505,,,1,11002,24,
1871,4,210506,,,0,11218,136,
1828,4,210507,,,1,11026,8,
1853,4,208357,,,1,10815,1,
1952,2,210508,,,0,11132,160,
1872,1,210509,,,1,11140,87,
1476,3,204396,,,1,10685,100,
1972,4,210510,,,0,10916,3,
1438,3,204397,,,0,10562,25,
1890,3,210514,,,1,11016,45,
1844,4,210515,,,1,11180,67,
1535,3,204404,,,1,10688,83,
1877,1,210516,,,1,11252,2,
1874,3,210517,,,0,11087,43,
1934,1,210518,,,0,11216,74,
1830,1,210520,,,1,10829,34,
1881,4,210521,,,1,11080,112,
1480,2,199569,,,0,10353,7,
1660,2,210522,,,1,11230,129,
1841,2,210523,,,1,11132,194,
1913,4,210525,,,0,11001,80,
1631,4,210527,,,1,10999,24,
1765,1,199578,,,1,10542,126,
1937,2,210528,,,1,11249,31,
1937,1,210529,,,1,11250,31,
1766,2,199582,,,0,10502,139,
982,2,199587,,,0,10260,54,
1848,2,210532,,,0,10912,44,
1887,2,210533,,,0,10955,75,
1852,3,210534,,,0,10922,89,
1902,1,210535,,,0,11013,48,
893,3,210537,,,0,10969,58,
1852,4,210538,,,0,10921,89,
1828,4,210540,,,1,11076,8,
1910,1,210542,,,1,10985,70,
1438,4,199592,,,0,10427,25,
1828,4,210543,,,1,11077,8,
1840,3,210544,,,1,10927,110,
1850,3,210545,,,0,10890,101,
1819,2,208358,,,0,10816,28,
1924,2,210546,,,0,10956,92,
1307,3,210548,,,0,11236,157,
1849,4,210549,,,0,11133,69,
1945,2,210550,,,0,11239,41,
1964,1,210551,,,1,11201,166,
1909,3,210552,,,1,10987,107,
1929,3,210553,,,0,11101,39,
1956,3,210554,,,1,11207,79,
1967,3,210555,,,1,11219,121,
1823,4,210556,,,1,10865,14,
994,2,199602,,,1,10361,13,
1877,4,210560,,,1,11261,2,
1938,4,210561,,,1,11160,21,
1872,3,210563,,,1,10936,87,
956,3,204432,,,0,10699,78,
1830,1,210564,,,1,10909,34,
1937,4,210565,,,1,11266,31,
1877,4,210566,,,1,11260,2,
1897,3,210567,,,0,11147,9,
1937,1,210568,,,1,11250,31,
1438,4,210569,,,0,10916,25,
1631,2,199612,,,1,10338,24,
1826,3,210570,,,1,11084,42,
1972,3,210571,,,0,11087,3,
1929,4,210572,,,0,11124,39,
953,1,210573,,,1,10986,174,
1974,4,210574,,,0,11123,135,
1954,4,210575,,,0,10946,15,
912,4,210576,,,1,10873,47,
1863,1,210578,,,1,11043,73,
912,4,210579,,,1,10996,47,
760,1,199619,,,1,10309,23,
1863,1,210580,,,1,11041,73,
1853,2,208359,,,1,10816,1,
1937,1,210581,,,1,11251,31,
955,2,210582,,,1,10977,46,
1659,3,210583,,,0,11152,95,
1482,4,210584,,,0,11184,192,
1325,4,210586,,,1,11211,94,
1968,2,210587,,,1,10851,77,
1942,1,210588,,,0,10850,5,
1872,1,210589,,,1,11097,87,
1960,1,210590,,,1,11185,72,
1061,4,210592,,,0,11125,111,
1823,4,210593,,,1,10864,14,
1471,2,199629,,,0,10353,123,
1887,3,210594,,,0,11086,75,
1887,3,210595,,,0,11091,75,
782,4,210596,,,1,11243,191,
1887,1,210597,,,0,11097,75,
1823,2,210598,,,1,10862,14,
994,4,210600,,,1,11167,13,
1929,2,210601,,,0,11117,39,
1965,3,210602,,,0,10867,37,
1910,1,210603,,,1,10986,70,
1631,3,210604,,,1,10861,24,
1865,3,210605,,,1,11219,53,
1928,3,210607,,,1,10958,146,
1924,1,210608,,,0,10952,92,
1438,3,204450,,,0,10726,25,
1937,4,210609,,,1,11269,31,
1965,4,210610,,,0,10864,37,
1972,4,210611,,,0,11157,3,
1631,1,199641,,,1,10281,24,
1942,3,210613,,,0,10849,5,
1924,4,210615,,,0,10942,92,
1659,4,210616,,,0,11136,95,
1902,4,210617,,,0,11019,48,
1659,4,210619,,,0,11246,95,
1629,3,204461,,,0,10660,137,
1765,4,199642,,,1,10427,126,
1945,1,210620,,,0,11240,41,
1958,2,210621,,,0,11149,125,
1930,3,210622,,,1,11030,26,
1826,4,210623,,,1,11083,42,
952,3,204465,,,1,10699,61,
1877,3,210624,,,1,11255,2,
1901,1,210625,,,0,10981,51,
1542,4,210626,,,0,11063,161,
1877,2,210627,,,1,11248,2,
1872,1,210628,,,1,11140,87,
1862,1,210629,,,0,11041,63,
1830,4,210630,,,1,10914,34,
1830,1,210631,,,1,10828,34,
1956,4,210632,,,1,11209,79,
1913,3,210633,,,0,10868,80,
1863,2,210634,,,1,11052,73,
1873,3,210635,,,0,11204,155,
1830,4,210637,,,1,10822,34,
1913,3,210639,,,0,11008,80,
1937,1,210640,,,1,11251,31,
1961,2,210641,,,1,10863,52,
1877,2,210642,,,1,11249,2,
1924,4,210643,,,0,10946,92,
1825,4,210644,,,0,10855,170,
1872,1,210645,,,1,11140,87,
1844,4,210647,,,1,11180,67,
1061,3,210648,,,0,11101,111,
1863,3,210649,,,1,11034,73,
1976,1,210650,,,1,10850,131,
1877,4,210653,,,1,11259,2,
1939,4,210654,,,0,10965,132,
1945,1,210655,,,0,11232,41,
1928,2,210656,,,1,10955,146,
1898,2,210657,,,0,11205,206,
1831,4,210658,,,0,11209,196,
1061,4,210660,,,0,11125,111,
1535,4,199667,,,1,10306,83,
994,1,199670,,,1,10373,13,
1480,2,199671,,,0,10353,7,
1862,2,210661,,,0,11051,63,
1963,4,210662,,,0,10994,208,
982,4,210663,,,0,11168,54,
1902,4,210664,,,0,11019,48,
1061,1,199675,,,0,10335,111,
1482,3,204491,,,0,10685,192,
1061,4,210666,,,0,11103,111,
1972,3,210668,,,0,11144,3,
1866,3,210669,,,0,11222,124,
1844,4,210670,,,1,11168,67,
953,3,204495,,,1,10699,174,
1852,4,210671,,,0,10920,89,
1961,2,210672,,,1,10863,52,
1660,3,210673,,,1,11275,129,
1938,4,210674,,,1,11142,21,
1917,3,210675,,,1,11192,11,
1877,3,210676,,,1,11256,2,
1058,2,199685,,,1,10331,113,
1628,3,204499,,,1,10560,68,
1841,4,210677,,,1,11082,194,
1972,3,210678,,,0,11145,3,
1910,3,210680,,,1,10993,70,
1840,4,210681,,,1,10921,110,
1871,3,210683,,,0,11224,136,
1387,3,204503,,,0,10657,96,
1840,1,210685,,,1,10925,110,
1910,3,210686,,,1,10971,70,
1765,1,199690,,,1,10234,126,
1937,4,210687,,,1,11266,31,
1848,3,210688,,,0,10907,44,
1839,2,210690,,,1,10835,29,
760,3,204506,,,1,10709,23,
1835,3,210692,,,1,10877,90,
1966,4,210693,,,1,10883,97,
1953,3,210694,,,1,10931,66,
1848,1,210695,,,0,10909,44,
1887,1,210696,,,0,10959,75,
1941,3,210697,,,0,10839,133,
1964,4,210698,,,1,11195,166,
1844,3,210699,,,1,11172,67,
1890,1,210700,,,1,11013,45,
1928,3,210701,,,1,10938,146,
1877,3,210703,,,1,11254,2,
1829,3,210704,,,1,10936,59,
1944,3,210705,,,0,11070,82,
1386,3,204508,,,1,10658,102,
1927,2,210706,,,0,11239,143,
1863,4,210707,,,1,11024,73,
1944,3,210708,,,0,11070,82,
756,4,199700,,,0,10513,10,
1872,2,210709,,,1,11138,87,
1842,3,210710,,,0,11192,108,
1913,2,210711,,,0,10863,80,
1938,3,210712,,,1,11087,21,
1960,2,210713,,,1,11186,72,
1058,3,210714,,,1,11109,113,
1936,4,210716,,,1,11019,49,
1954,2,210717,,,0,11096,15,
1846,1,210718,,,0,11173,19,
1863,3,210719,,,1,11046,73,
1628,4,210720,,,1,11247,68,
1858,4,210722,,,1,11080,33,
1861,4,210723,,,1,11210,98,
1954,3,210724,,,0,10961,15,
1631,1,199723,,,1,10496,24,
1954,3,210726,,,0,10938,15,
1961,2,210727,,,1,10866,52,
1937,3,210728,,,1,11265,31,
1966,2,210729,,,1,10881,97,
1928,2,210730,,,1,10954,146,
1957,4,210731,,,0,11208,179,
1972,3,210732,,,0,11143,3,
1959,3,210733,,,1,11129,209,
1865,2,210734,,,1,10979,53,
1946,1,210736,,,0,11131,18,
1976,4,210737,,,1,10848,131,
1944,4,210738,,,0,11078,82,
1952,3,210739,,,0,11085,160,
1832,3,210741,,,1,10964,71,
1387,4,199728,,,0,10317,96,
1660,3,210742,,,1,10992,129,
1972,3,210743,,,0,11154,3,
1954,1,210744,,,0,11140,15,
1881,1,210745,,,1,10911,112,
954,2,210746,,,0,10978,106,
1846,3,210747,,,0,11183,19,
1901,1,210748,,,0,10981,51,
1961,4,210749,,,1,11003,52,
1966,2,210750,,,1,10881,97,
1928,4,210752,,,1,10946,146,
1823,4,210753,,,1,10865,14,
1954,3,210754,,,0,10940,15,
1929,4,210757,,,0,11120,39,
1866,4,210758,,,0,10996,124,
954,2,210759,,,0,10975,106,
1824,3,210760,,,0,11047,144,
1877,4,210762,,,1,11260,2,
1902,3,210763,,,0,11016,48,
1962,1,210764,,,1,11240,65,
1928,2,210766,,,1,10956,146,
1944,3,210767,,,0,11067,82,
1829,3,210768,,,1,10937,59,
1972,4,210770,,,0,11156,3,
736,3,210771,,,1,11244,57,
1826,1,210772,,,1,10959,42,
1862,3,210773,,,0,11040,63,
1866,3,210774,,,0,11223,124,
982,3,210775,,,0,11183,54,
1849,4,210776,,,0,11127,69,
1958,3,210777,,,0,10902,125,
1863,4,210778,,,1,11060,73,
1902,4,210779,,,0,11019,48,
1822,4,210780,,,0,11076,35,
1965,1,210782,,,0,10872,37,
1856,3,210783,,,0,10987,103,
1866,4,210784,,,0,11218,124,
1839,3,210785,,,1,10833,29,
1862,4,210786,,,0,11058,63,
1535,3,204567,,,1,10688,83,
1967,4,210788,,,1,11105,121,
786,1,210790,,,0,11232,210,
1913,4,210791,,,0,10998,80,
1822,2,210792,,,0,11052,35,
1839,4,210794,,,1,10834,29,
1850,3,210795,,,0,10886,101,
1839,1,210796,,,1,10829,29,
1913,2,210797,,,0,10863,80,
1846,3,210799,,,0,11171,19,
1886,4,210800,,,1,11120,22,
1631,4,210801,,,1,10869,24,
1846,4,210802,,,0,11179,19,
1852,3,210803,,,0,10926,89,
1862,3,210804,,,0,11039,63,
1823,3,210805,,,1,10868,14,
954,4,210807,,,0,11276,106,
1839,1,210808,,,1,10830,29,
982,2,199766,,,0,10361,54,
994,1,199767,,,1,10373,13,
1955,4,210809,,,0,10929,105,
1930,3,210810,,,1,11066,26,
1846,2,210811,,,0,11175,19,
1863,4,210812,,,1,11033,73,
1862,4,210813,,,0,11025,63,
1945,2,210814,,,0,11239,41,
1872,4,210815,,,1,10944,87,
1863,3,210816,,,1,11034,73,
1912,3,210817,,,1,10887,149,
1848,1,210818,,,0,10917,44,
982,3,210819,,,0,11171,54,
1913,1,210821,,,0,11006,80,
1917,3,210822,,,1,10989,11,
1851,2,210824,,,1,11116,141,
1968,2,210825,,,1,10851,77,
1629,2,199776,,,0,10353,137,
1858,3,210826,,,1,11085,33,
1058,4,210827,,,1,11103,113,
885,1,197885,,,1,,190,
1938,3,210828,,,1,11143,21,
760,3,207517,,,1,10778,23,
1846,1,210829,,,0,11174,19,
1834,3,210830,,,1,11046,17,
994,4,210833,,,1,11168,13,
1972,4,210834,,,0,11158,3,
1542,3,204594,,,0,10689,161,
1529,4,210836,,,1,10899,84,
1835,4,210837,,,1,10874,90,
1903,4,210838,,,0,10951,60,
782,3,210840,,,1,11236,191,
1844,1,210841,,,1,11173,67,
1852,4,210842,,,0,10820,89,
1659,3,210843,,,0,11231,95,
956,4,199787,,,0,10339,78,
1471,3,204601,,,0,10685,123,
1844,1,210845,,,1,11173,67,
1936,3,210846,,,1,11018,49,
1061,3,210847,,,0,11101,111,
1535,3,210849,,,1,11223,83,
1887,2,210850,,,0,10956,75,
1961,3,210851,,,1,11002,52,
1863,3,210852,,,1,11036,73,
1839,3,210853,,,1,10839,29,
1964,1,210854,,,1,11201,166,
1631,1,199796,,,1,10281,24,
1826,4,210855,,,1,11100,42,
1901,3,210856,,,0,10993,51,
1846,2,210857,,,0,11175,19,
1937,4,210858,,,1,11269,31,
1839,3,210859,,,1,10839,29,
956,1,210860,,,0,10981,78,
1408,4,199798,,,1,10217,12,
1938,3,210861,,,1,11087,21,
1826,1,210862,,,1,10953,42,
1844,4,210863,,,1,11167,67,
1954,2,210864,,,0,11094,15,
1858,3,210865,,,1,11085,33,
1844,3,210866,,,1,11170,67,
1631,3,210867,,,1,11212,24,
1872,4,210868,,,1,10947,87,
994,4,210869,,,1,11167,13,
1865,3,210870,,,1,11222,53,
1058,1,199805,,,1,10335,113,
1962,4,210872,,,1,11246,65,
1930,3,210873,,,1,11067,26,
1874,3,210874,,,0,11091,43,
1910,3,210875,,,1,10991,70,
1659,4,210876,,,0,11107,95,
1478,1,199806,,,1,10346,118,
1954,3,210877,,,0,10936,15,
1478,4,199808,,,1,10213,118,
994,2,199810,,,1,10521,13,
1932,3,210879,,,0,10894,27,
1962,1,210880,,,1,11240,65,
1862,1,210881,,,0,11041,63,
1962,4,210882,,,1,11229,65,
1766,2,199812,,,0,10399,139,
1887,1,210883,,,0,10952,75,
1924,1,210885,,,0,10953,92,
1058,2,199820,,,1,10331,113,
1862,3,210886,,,0,11038,63,
786,4,210887,,,0,11228,210,
1852,3,210888,,,0,10922,89,
1822,1,210889,,,0,11043,35,
1660,4,210890,,,1,11246,129,
1872,4,210891,,,1,10950,87,
1937,3,210892,,,1,11264,31,
994,3,210893,,,1,11181,13,
1941,4,210895,,,0,10838,133,
1937,1,210896,,,1,11251,31,
1904,3,210898,,,1,10860,117,
1631,4,207523,,,1,10756,24,
1824,3,210900,,,0,11036,144,
1965,2,210901,,,0,10866,37,
982,4,210902,,,0,11167,54,
1633,2,199835,,,0,10459,55,
1893,3,210903,,,1,11238,175,
1912,4,210904,,,1,10884,149,
1872,2,210905,,,1,11099,87,
1958,3,210906,,,0,11145,125,
1877,3,210907,,,1,11256,2,
1881,4,210908,,,1,11080,112,
1824,3,210909,,,0,11038,144,
1962,4,210911,,,1,11229,65,
1853,4,208362,,,1,10815,1,
1819,1,208363,,,0,10810,28,
1388,3,204632,,,1,10658,20,
1950,3,210912,,,1,10989,64,
1897,3,210913,,,0,11147,9,
1963,3,210914,,,0,10997,208,
1913,2,210915,,,0,10866,80,
1610,3,210916,,,1,10841,138,
1910,4,210917,,,1,10972,70,
1871,1,210918,,,0,11226,136,
1887,1,210919,,,0,10952,75,
1941,4,210920,,,0,10836,133,
1471,2,199842,,,0,10353,123,
1633,3,210921,,,0,11009,55,
1058,4,210922,,,1,11102,113,
1905,3,210923,,,0,10877,128,
1848,4,210924,,,0,10822,44,
1839,4,210925,,,1,10838,29,
1846,4,210926,,,0,11180,19,
1660,4,199846,,,1,10369,129,
1846,2,210928,,,0,11176,19,
1849,1,210930,,,0,11131,69,
1961,2,210931,,,1,10862,52,
1887,3,210932,,,0,10934,75,
1944,1,210933,,,0,11071,82,
1929,3,210934,,,0,11110,39,
1058,2,199849,,,1,10331,113,
1872,1,210935,,,1,11140,87,
1926,1,210936,,,0,10882,93,
1902,1,210937,,,0,11014,48,
1823,1,210939,,,1,10872,14,
1840,1,210940,,,1,10924,110,
1877,3,210941,,,1,11254,2,
1659,4,210942,,,0,11246,95,
1950,2,210943,,,1,11196,64,
1633,2,199853,,,0,10459,55,
982,3,210944,,,0,11182,54,
1848,3,210945,,,0,10918,44,
1659,3,204643,,,0,10752,95,
1866,4,210946,,,0,11220,124,
1858,3,210950,,,1,11128,33,
1907,1,210951,,,0,11233,85,
1941,4,210952,,,0,10836,133,
1846,3,210953,,,0,11169,19,
1829,3,210954,,,1,10958,59,
756,4,210955,,,0,11242,10,
1961,2,210956,,,1,10863,52,
1976,2,210958,,,1,10845,131,
1877,3,210959,,,1,11257,2,
1966,4,210960,,,1,10883,97,
1954,3,210962,,,0,10937,15,
982,4,210963,,,0,11168,54,
1913,3,210964,,,0,11004,80,
952,3,204653,,,1,10599,61,
1853,1,208365,,,1,10810,1,
1863,4,210965,,,1,11058,73,
1976,3,210966,,,1,10849,131,
1903,4,210967,,,0,10950,60,
1635,1,210968,,,1,10882,32,
1967,3,210969,,,1,11222,121,
1913,1,210970,,,0,11006,80,
982,1,199875,,,0,10373,54,
1856,4,210971,,,0,11210,103,
1911,3,210972,,,1,10852,211,
1937,4,210973,,,1,11269,31,
1929,3,210974,,,0,11111,39,
1822,1,210975,,,0,11041,35,
1877,2,210976,,,1,11258,2,
1881,2,210977,,,1,11132,112,
1954,2,210978,,,0,11099,15,
1972,3,210979,,,0,11145,3,
1924,2,210980,,,0,10955,92,
1907,4,210981,,,0,11242,85,
1856,4,210983,,,0,11209,103,
1973,1,210984,,,0,11274,212,
1058,3,210985,,,1,11101,113,
1960,4,210986,,,1,10896,72,
1955,4,210987,,,0,10929,105,
994,4,210988,,,1,11167,13,
1863,3,210989,,,1,11036,73,
1968,3,210990,,,1,10852,77,
1542,4,210991,,,0,11063,161,
1079,3,207537,,,1,10778,213,
1828,3,210992,,,1,11067,8,
1957,4,210993,,,0,11211,179,
1887,2,210994,,,0,10954,75,
1965,4,210995,,,0,10865,37,
1897,3,210996,,,0,11194,9,
1964,4,210997,,,1,10988,166,
1846,4,210998,,,0,11180,19,
1542,4,210999,,,0,11061,161,
1953,2,211000,,,1,10832,66,
1862,2,211002,,,0,11052,63,
1956,1,211003,,,1,11217,79,
1850,4,211004,,,0,10897,101,
1653,3,211005,,,0,10861,214,
1896,3,211006,,,1,11273,185,
1830,3,211007,,,1,10904,34,
1823,3,211008,,,1,10868,14,
1910,2,211009,,,1,10978,70,
1833,2,211011,,,1,11205,202,
1829,4,211012,,,1,10945,59,
1766,1,199898,,,0,10234,139,
1862,3,211013,,,0,11030,63,
1542,3,204680,,,0,10689,161,
1841,4,211014,,,1,11135,194,
1958,4,211015,,,0,11148,125,
767,3,211016,,,0,11236,215,
1819,4,208366,,,0,10815,28,
1930,2,211019,,,1,11054,26,
1954,1,211020,,,0,11097,15,
1492,3,211021,,,1,10908,156,
736,3,211022,,,1,11244,57,
1862,4,211023,,,0,11033,63,
893,3,211024,,,0,10841,58,
1945,1,211025,,,0,11240,41,
1923,3,211026,,,0,11130,216,
982,4,211027,,,0,11166,54,
955,1,211028,,,1,10985,46,
1529,3,211029,,,1,10818,84,
779,3,204684,,,0,10708,217,
1872,4,211030,,,1,10943,87,
1058,3,211031,,,1,11111,113,
1890,1,211032,,,1,11013,45,
1929,4,211033,,,0,11119,39,
1659,3,204686,,,0,10752,95,
1865,3,211034,,,1,11222,53,
1831,4,211035,,,0,10899,196,
1537,3,204689,,,0,10751,99,
1829,4,211037,,,1,10942,59,
1822,3,211038,,,0,11031,35,
1913,1,211039,,,0,11007,80,
1828,4,211040,,,1,11064,8,
1902,4,211041,,,0,11019,48,
1976,4,211042,,,1,10842,131,
1937,3,211043,,,1,11262,31,
1924,2,211045,,,0,10957,92,
1967,2,211047,,,1,10835,121,
1863,1,211048,,,1,11043,73,
1822,3,211049,,,0,11065,35,
1863,3,211051,,,1,10987,73,
1901,4,211052,,,0,10965,51,
1913,4,211053,,,0,11001,80,
1893,2,211055,,,1,11239,175,
1955,1,211056,,,0,10932,105,
1830,1,211057,,,1,10829,34,
1961,3,211059,,,1,11010,52,
1976,2,211060,,,1,10846,131,
1917,2,211061,,,1,11197,11,
1930,4,211062,,,1,11026,26,
1913,1,211063,,,0,11006,80,
1861,3,211064,,,1,10987,98,
1930,4,211065,,,1,11028,26,
912,3,211066,,,1,11112,47,
1872,4,211067,,,1,10946,87,
1853,2,208367,,,1,10816,1,
1910,3,211068,,,1,10993,70,
1865,3,211069,,,1,11222,53,
1976,3,211070,,,1,10849,131,
1408,4,199931,,,1,10217,12,
756,1,199933,,,0,10309,10,
1901,4,211072,,,0,10972,51,
1907,4,211073,,,0,11243,85,
1866,4,211074,,,0,11105,124,
1846,3,211075,,,0,11171,19,
1913,1,211076,,,0,11006,80,
1944,1,211077,,,0,11071,82,
1862,4,211078,,,0,11024,63,
1887,3,211079,,,0,11086,75,
1846,2,211080,,,0,11176,19,
1865,4,211081,,,1,11218,53,
1941,2,211082,,,0,10835,133,
1852,3,211084,,,0,10928,89,
1891,3,211085,,,1,11212,178,
1937,3,211086,,,1,11262,31,
1536,4,211087,,,1,10895,6,
1907,3,211089,,,0,11236,85,
1902,3,211090,,,0,11015,48,
1941,4,211091,,,0,10834,133,
1830,3,211092,,,1,10908,34,
1491,3,211093,,,1,10964,159,
1887,3,211095,,,0,11084,75,
1826,2,211096,,,1,10954,42,
1862,3,211097,,,0,10987,63,
1823,1,211098,,,1,10870,14,
1902,3,211099,,,0,11016,48,
1850,3,211100,,,0,10890,101,
1633,2,199951,,,0,10338,55,
1058,3,211101,,,1,11106,113,
1965,4,211102,,,0,10865,37,
1819,4,208369,,,0,10811,28,
774,3,204717,,,0,10708,104,
1886,3,211104,,,1,11111,22,
1061,1,199958,,,0,10335,111,
1628,4,199959,,,1,10296,68,
1928,3,211105,,,1,10934,146,
1972,3,211106,,,0,11087,3,
1961,3,211107,,,1,11004,52,
1858,4,211108,,,1,11127,33,
1660,4,211109,,,1,10823,129,
1877,1,211110,,,1,11251,2,
1884,3,211111,,,0,11005,81,
1846,3,211112,,,0,11170,19,
1877,1,211113,,,1,11251,2,
982,4,211114,,,0,11168,54,
1633,3,211115,,,0,10861,55,
1946,4,211116,,,0,11127,18,
1972,2,211117,,,0,11149,3,
1817,4,211118,,,1,11063,218,
1849,4,211119,,,0,11133,69,
994,4,211120,,,1,11167,13,
1954,3,211121,,,0,10940,15,
982,3,211122,,,0,11181,54,
1877,4,211123,,,1,11261,2,
1976,3,211124,,,1,10847,131,
982,2,199969,,,0,10361,54,
1927,3,211125,,,0,11245,143,
1937,1,211126,,,1,11250,31,
1937,4,211127,,,1,11267,31,
1535,3,204730,,,1,10751,83,
1919,3,211128,,,1,10818,142,
1850,4,211129,,,0,10899,101,
994,1,199976,,,1,10337,13,
1913,3,211130,,,0,11009,80,
1484,4,211131,,,0,11180,145,
994,4,211132,,,1,11168,13,
1965,2,211133,,,0,10863,37,
1842,1,211134,,,0,11188,108,
1846,2,211135,,,0,11176,19,
1924,4,211136,,,0,10944,92,
1383,1,199979,,,0,10333,62,
1457,1,199980,,,1,10415,16,
955,4,211137,,,1,11276,46,
1864,2,211138,,,1,11099,158,
1917,1,211139,,,1,11188,11,
1765,2,199983,,,1,10399,126,
1822,3,211140,,,0,11030,35,
1877,1,211141,,,1,11250,2,
1954,4,211142,,,0,10946,15,
1386,1,199984,,,1,10333,102,
1965,4,211143,,,0,10865,37,
994,3,211144,,,1,11181,13,
1628,3,211145,,,1,10841,68,
760,3,211146,,,1,11244,23,
982,1,199989,,,0,10337,54,
1823,1,211147,,,1,10871,14,
1910,4,211148,,,1,10972,70,
1633,1,199990,,,0,10281,55,
1828,1,211149,,,1,11072,8,
1822,3,211150,,,0,11067,35,
1058,1,199993,,,1,10335,113,
1941,3,211151,,,0,10833,133,
1894,3,211152,,,1,10997,152,
1079,3,211153,,,1,11244,213,
1966,4,211155,,,1,10883,97,
1834,4,211156,,,1,11058,17,
1930,3,211157,,,1,11030,26,
1863,3,211158,,,1,11038,73,
1866,4,211159,,,0,11220,124,
1862,4,211160,,,0,11058,63,
1970,3,211161,,,0,11015,177,
1819,3,208370,,,0,10817,28,
1961,3,211163,,,1,10868,52,
1766,1,200008,,,0,10234,139,
1846,1,211165,,,0,11173,19,
1960,4,211166,,,1,10896,72,
1626,4,211167,,,0,10840,76,
1924,1,211168,,,0,10960,92,
1954,1,211169,,,0,11140,15,
1930,3,211170,,,1,11065,26,
1058,3,211171,,,1,11111,113,
1822,3,211172,,,0,11065,35,
1850,3,211173,,,0,10818,101,
1968,2,211174,,,1,10851,77,
912,3,204751,,,1,10653,47,
1877,3,211175,,,1,11257,2,
1822,4,211176,,,0,10811,35,
1822,2,211177,,,0,11055,35,
1635,4,211178,,,1,11160,32,
1058,1,200014,,,1,10335,113,
1967,1,211179,,,1,11226,121,
1660,3,211180,,,1,11275,129,
1633,3,211181,,,0,10861,55,
1863,3,211183,,,1,11034,73,
956,3,204753,,,0,10598,78,
1834,2,211184,,,1,11055,17,
955,3,204754,,,1,10699,46,
1840,3,211185,,,1,10926,110,
1967,3,211187,,,1,11219,121,
982,1,211189,,,0,11057,54,
1438,1,200026,,,0,10542,25,
982,1,200027,,,0,10373,54,
1957,3,211191,,,0,11215,179,
1968,2,211192,,,1,10851,77,
1897,1,211193,,,0,11188,9,
1901,4,211194,,,0,10972,51,
1954,3,211195,,,0,10962,15,
1909,2,211196,,,1,11214,107,
774,3,211198,,,0,11245,104,
1875,3,211199,,,0,11215,148,
1853,3,208371,,,1,10813,1,
1849,3,211200,,,0,11129,69,
1970,4,211201,,,0,11020,177,
1836,3,211203,,,1,10860,30,
1903,4,211204,,,0,10947,60,
955,3,204768,,,1,10599,46,
1928,4,211206,,,1,10941,146,
1058,3,211207,,,1,11104,113,
1866,3,211208,,,0,11222,124,
1914,4,211209,,,0,10895,167,
1860,2,211210,,,1,11149,168,
1887,3,211211,,,0,11086,75,
1887,3,211212,,,0,11084,75,
1848,1,211213,,,0,10828,44,
1647,4,207557,,,1,10756,163,
1929,4,211214,,,0,11120,39,
1897,4,211216,,,0,11190,9,
982,4,211217,,,0,11166,54,
1631,3,207558,,,1,10778,24,
760,4,211218,,,1,11227,23,
1953,3,211220,,,1,10933,66,
1877,4,211221,,,1,11259,2,
1930,2,211222,,,1,11053,26,
1965,4,211223,,,0,10864,37,
1852,3,211224,,,0,10860,89,
1944,3,211225,,,0,11068,82,
1766,3,204782,,,0,10726,139,
1901,3,211226,,,0,10991,51,
1917,3,211227,,,1,11147,11,
1873,4,211228,,,0,11203,155,
1937,3,211229,,,1,11263,31,
1830,4,211230,,,1,10824,34,
1862,4,211231,,,0,11027,63,
1631,2,200057,,,1,10338,24,
760,4,200059,,,1,10513,23,
1878,4,211232,,,0,11189,120,
1438,4,211234,,,0,11060,25,
1903,4,211235,,,0,10949,60,
1863,4,211236,,,1,11025,73,
1631,1,200066,,,1,10281,24,
1844,3,211237,,,1,11171,67,
994,2,200072,,,1,10521,13,
1930,1,211238,,,1,11041,26,
1901,2,211239,,,0,10975,51,
1938,4,211240,,,1,11163,21,
1830,2,211241,,,1,10915,34,
1864,4,211242,,,1,11080,158,
1872,2,211243,,,1,11096,87,
1836,4,211244,,,1,10858,30,
1953,3,211245,,,1,10933,66,
1631,2,200079,,,1,10338,24,
1769,4,200081,,,0,10327,150,
1834,4,211246,,,1,11058,17,
1863,1,211247,,,1,11044,73,
1874,2,211248,,,0,11096,43,
1937,4,211249,,,1,11270,31,
994,3,211250,,,1,11183,13,
1943,4,211251,,,1,11209,203,
1962,2,211252,,,1,11239,65,
1834,4,211253,,,1,11023,17,
954,2,211254,,,0,10980,106,
1822,4,211255,,,0,11026,35,
1848,3,211256,,,0,10918,44,
1061,2,200091,,,0,10331,111,
1929,4,211258,,,0,11103,39,
1633,1,200092,,,0,10281,55,
